name,city,state,price,lat,lon
Brownwood,Brownwood,TX,2.955666665,31.7208509,-98.9818701
Bruceton Mills,Bruceton Mills,WV,3.499,39.6589554,-79.6396445
Brundidge,Brundidge,AL,3.599,31.7201615,-85.8160567
Brunswick,Brunswick,GA,3.328066664,31.1499528,-81.4914894
Brush,Brush,CO,3.9623333333333335,40.2584914,-103.623473
Bryan,Bryan,TX,3.3600000000000003,30.6743643,-96.3699632
Bryant,Bryant,AR,3.03233333,34.5959045,-92.488348
Buckatunna,Buckatunna,MS,3.149,31.539053,-88.5289155
Buckeye,Buckeye,AZ,3.4367777766666667,33.3703197,-112.583776
Buckhannon,Buckhannon,WV,3.899,38.9939426,-80.2322698
Bucyrus,Bucyrus,OH,3.50733333,40.8083909,-82.9754649
Buda,Buda,TX,3.0556666625,30.082475,-97.8417144
Budd Lake,Budd Lake,NJ,3.119,40.873948,-74.7382347
Buena Vista,Buena Vista,GA,3.299,32.3190398,-84.5171411
Buffalo,Buffalo,MN,3.549,45.1719084,-93.8746941
Buffalo,Buffalo,NY,3.8190000000000004,42.8864163,-78.8781493
Buffalo,Buffalo,TX,3.349,31.4634891,-96.0641283
Buffalo,Buffalo,WY,3.55283333,44.3480865,-106.699287
Bulls Gap,Bulls Gap,TN,3.259,36.2535742,-83.086061
Buna,Buna,TX,3.125666665,30.4368977,-93.964566
Bunker Hill,Bunker Hill,KS,2.959,38.8758445,-98.7039655
Bunkie,Bunkie,LA,3.305666665,30.9528641,-92.1857892
Burbank,Burbank,IL,3.619,41.741406,-87.7686078
Burbank,Burbank,OH,3.54011111,40.988667,-81.9948684
Burbank,Burbank,SD,3.099,42.74612,-96.8335344
Burgaw,Burgaw,NC,3.599,34.5521113,-77.926098
Burlington,Burlington,CO,3.759,39.3046827,-102.2680065
Burlington,Burlington,NJ,3.14066666,39.9325409,-74.7226665
Burlington,Burlington,ON,3.312951938,40.4803144,-86.3947188
Burlington,Burlington,WI,3.274,42.6801053,-88.276413
Burnet,Burnet,TX,2.936499995,30.7763939,-98.1700016
Burns,Burns,WY,3.199,41.1918159,-104.358907
Burton,Burton,MI,3.259,42.9897333,-83.6335032
Burwell,Burwell,NE,3.299,41.7816186,-99.1353198
Bushnell,Bushnell,FL,3.3973333300000004,28.6644827,-82.1117399
Butler,Butler,IN,3.519,41.4297694,-84.8713507
Butler,Butler,WI,3.474,43.1058437,-88.0695338
Butte,Butte,MT,3.56566666,46.0131505,-112.536508
Byhalia,Byhalia,MS,3.09011111,34.8723179,-89.6906396
Byram,Byram,MS,2.91566666,32.184469,-90.2764625
Byron Center,Byron Center,MI,3.584,42.8143115,-85.7279047
Byron,Byron,GA,3.2806666625,32.6537561,-83.7596294
Byron,Byron,MN,3.574,44.0325922,-92.6454395
CHANDLER,CHANDLER,OK,3.08733333,35.7032002,-96.880011
Cabool,Cabool,MO,3.279,37.123941,-92.1012678
Cabot,Cabot,AR,3.499,34.974532,-92.0165336
Caddo Mills,Caddo Mills,TX,2.98483333,33.065668,-96.2278201
Cadillac,Cadillac,MI,3.319,44.2519526,-85.4011619
Cadott,Cadott,WI,3.398999995,44.9480187,-91.1507031
Cairo,Cairo,GA,3.424,30.8773326,-84.2079425
Cairo,Cairo,NE,3.32733333,41.0009594,-98.6074087
Caldwell,Caldwell,ID,3.5784444433333333,43.6678736,-116.689415
Caldwell,Caldwell,OH,3.65233333,39.7478508,-81.5165127
Caldwell,Caldwell,TX,3.199,29.8298971,-97.5959641
Caledonia,Caledonia,MI,3.6689999999999996,42.7891193,-85.5163391
Caledonia,Caledonia,MN,3.49066666,43.6350469,-91.496387
Calera,Calera,AL,3.099,33.1035045,-86.7505733
Calera,Calera,OK,3.159,33.9345433,-96.4286022
Calexico,Calexico,CA,4.799,32.6713154,-115.4927113
Calgary,Calgary,AB,4.3252944175,31.6174004,-94.1193622
Calhoun,Calhoun,GA,3.2901111066666666,31.5311784,-84.614328
Calhoun,Calhoun,LA,3.18733333,32.5126469,-92.3584744
California,California,MO,3.459,38.628683,-92.5659635
Callahan,Callahan,FL,3.399,30.5637205,-81.8297744
Calmar,Calmar,IA,3.579,43.1828024,-91.86481
Calumet,Calumet,OK,3.12066666,35.6008883,-98.1188072
Calvert City,Calvert City,KY,3.569,37.0333896,-88.3500362
Cambridge City,Cambridge City,IN,3.43233333,39.8129285,-85.1708971
Cambridge,Cambridge,MN,3.4115,45.5727408,-93.2243921
Cambridge,Cambridge,NE,3.364,40.2820371,-100.1660494
Cambridge,Cambridge,OH,3.509,40.0247143,-81.5900711
Cameron,Cameron,MO,3.2595555533333336,39.7412703,-94.2384482
Cameron,Cameron,TX,2.989,26.1291189,-97.4134281
Cameron,Cameron,WI,3.664,45.4085696,-91.7440591
Camilla,Camilla,GA,3.499,31.2312887,-84.2103726
Camp Douglas,Camp Douglas,WI,3.154,43.9193145,-90.2681006
Campbell,Campbell,NY,3.949,42.2331295,-77.1974748
Campbellsville,Campbellsville,KY,3.159,37.3433974,-85.3419069
Campobello,Campobello,SC,3.13233333,35.1158728,-82.149935
Canaan,Canaan,ME,3.759,44.7630602,-69.5596522
Canaan,Canaan,NY,3.7015000000000002,42.4118426,-73.4496088
Canadian,Canadian,TX,3.299,35.9120114,-100.3839018
Canajoharie,Canajoharie,NY,3.599,42.9054292,-74.5723964
Canastota,Canastota,NY,4.399,43.079672,-75.751076
Candia,Candia,NH,3.899,43.077916,-71.277237
Candler,Candler,NC,3.799,35.5444359,-82.6838032
Candor,Candor,NC,3.999,35.2951421,-79.7453164
Caneyville,Caneyville,KY,3.73233333,37.4242184,-86.4883148
Canon City,Canon City,CO,3.509,38.4422506,-105.2348795
Canton,Canton,MI,3.699,32.612602,-90.0367512
Canton,Canton,MO,3.01566666,40.132926,-91.5205242
Canton,Canton,MS,3.4939999999999998,32.612602,-90.0367512
Canton,Canton,OH,3.514416665,40.7985464,-81.3749508
Canton,Canton,TX,2.77566666,32.5386046,-95.861812
Canutillo,Canutillo,TX,3.499,31.9124684,-106.598098
Canyon,Canyon,TX,2.90066666,34.9789849,-101.9281915
Capac,Capac,MI,3.949,43.0125274,-82.9279881
Cape Charles,Cape Charles,VA,3.47233333,37.2671674,-76.0176986
Capitol Heights,Capitol Heights,MD,3.899,38.8849913,-76.9134765
Cardwell,Cardwell,MO,3.199,36.0495441,-90.2931492
Carey,Carey,OH,3.17566666,40.9525551,-83.3824238
Carlin,Carlin,NV,3.439,40.713059,-116.1070877
Carlisle,Carlisle,AR,3.139,34.7831469,-91.7465235
Carlisle,Carlisle,IN,3.499,38.9622119,-87.4028708
Carlisle,Carlisle,PA,3.9210000000000003,40.201499,-77.1890783
Carlsbad,Carlsbad,NM,3.3415,32.4257456,-104.237612
Carlstadt,Carlstadt,NJ,3.180666665,40.8403778,-74.0906974
Carlton,Carlton,MN,3.319,46.5799933,-92.7206334
Carnesville,Carnesville,GA,3.1927499975,34.3698266,-83.235155
Caro,Caro,MI,3.399,43.491132,-83.396897
Carol Stream,Carol Stream,IL,3.764,41.9125286,-88.1347927
Carpio,Carpio,ND,3.384,48.442517,-101.714606
Carrington,Carrington,ND,3.439,47.44972,-99.126224
Carrizo Springs,Carrizo Springs,TX,3.314,28.5249088,-99.8616529
Carrizozo,Carrizozo,NM,3.28233333,33.6451866,-105.8775111
Carroll,Carroll,IA,3.23233333,42.0193628,-94.860335
Carroll,Carroll,OH,3.24566666,40.5250362,-81.0927234
Carrollton,Carrollton,IL,3.3190000000000004,39.3022693,-90.4070632
Carrollton,Carrollton,OH,3.559,40.5728404,-81.0856532
Carrollton,Carrollton,TX,3.01566666,32.9515472,-96.9034244
Carson City,Carson City,NV,3.629,39.1663259,-119.7670374
Carteret,Carteret,NJ,3.50733333,40.5773266,-74.2282005
Cartersville,Cartersville,GA,3.285666663333333,34.1652304,-84.7997613
Carthage,Carthage,MO,3.199,37.1765141,-94.3103412
Carthage,Carthage,MS,4.099,32.7326356,-89.5361825
Carthage,Carthage,TX,3.0152499975,32.1570412,-94.338114
Casa Blanca,Casa Blanca,NM,3.359,35.046318,-107.4713938
Casco,Casco,MI,4.099,42.7525317,-82.6715845
Casey,Casey,IL,3.332333333333333,39.2993863,-87.991754
Casper,Casper,WY,3.5378888866666665,42.8501191,-106.325138
Casselton,Casselton,ND,3.31566666,46.900529,-97.2112
Castle Creek,Castle Creek,NY,3.999,42.2275753,-75.918253
Castle Dale,Castle Dale,UT,3.439,39.212192,-111.019613
Castle Rock,Castle Rock,WA,3.659,46.2739907,-122.904918
Castleton On Hudson,Castleton On Hudson,NY,3.999,42.5308134,-73.7553018
Castroville,Castroville,TX,2.91233333,29.3565001,-98.8788844
Catarina,Catarina,TX,2.9915000000000003,28.3455475,-99.6133788
Catlettsburg,Catlettsburg,KY,3.73233333,38.4048042,-82.6004369
Cave City,Cave City,AR,3.349,35.9401748,-91.5480777
Cayce,Cayce,SC,3.39733333,33.9657091,-81.0739827
Cayuta,Cayuta,NY,4.399,42.2817412,-76.6968945
Cedar City,Cedar City,UT,3.52311111,37.6774238,-113.061827
Cedar Creek,Cedar Creek,TX,3.199,32.7399277,-96.8160745
Cedar Falls,Cedar Falls,IA,3.524,42.5361805,-92.447758
Cedar Grove,Cedar Grove,TN,2.999,36.2517196,-86.5277724
Cedar Grove,Cedar Grove,WI,3.239,43.5720402,-87.8203105
Cedar Rapids,Cedar Rapids,IA,3.618285712857143,41.9758872,-91.6704053
Cedar Springs,Cedar Springs,MI,3.899,43.22336,-85.551424
Center Point,Center Point,IA,3.449,42.1908265,-91.7851772
Center,Center,MO,3.16566666,39.508098,-91.528766
Centerville,Centerville,IA,3.12566666,40.7344306,-92.8742102
Centerville,Centerville,TX,2.84566666,31.2578221,-95.9785301
Central City,Central City,NE,3.33733333,41.1158475,-98.0017249
Central Square,Central Square,NY,4.299,43.2870009,-76.1463601
Centre,Centre,AL,3.349,34.1520406,-85.6788531
Centreville,Centreville,MD,3.259,39.0420588,-76.0674344
Chadron,Chadron,NE,3.699,42.8309807,-103.0003729
Chalmette,Chalmette,LA,3.139,29.944196,-89.9644624
Chamberlain,Chamberlain,SD,3.299,43.810817,-99.330178
Chambersburg,Chambersburg,PA,4.399,39.9375112,-77.6612586
Champaign,Champaign,IL,3.3589999999999995,40.1164841,-88.2430932
Champion,Champion,MI,3.819,46.5138246,-87.9634679
Champlain,Champlain,NY,3.799,44.986656,-73.446693
Chandler,Chandler,AZ,3.435333332,33.3062031,-111.841185
Channahon,Channahon,IL,3.4378235294117645,41.4294753,-88.2286735
Chantilly,Chantilly,VA,3.659,38.885219,-77.4486772
Chanute,Chanute,KS,3.27566666,37.6816841,-95.4517985
Chappell Hill,Chappell Hill,TX,2.999,30.141529,-96.2567185
Chariton,Chariton,IA,3.454,41.0147155,-93.3074102
Charles City,Charles City,IA,3.539,43.0662177,-92.6794258
Charleston,Charleston,MO,3.3015,36.9233026,-89.3501172
Charleston,Charleston,SC,3.2423333299999997,32.7884363,-79.9399309
Charleston,Charleston,TN,3.589,35.2858415,-84.7575018
Charleston,Charleston,WV,3.499,38.3505995,-81.6332812
Charlotte,Charlotte,NC,3.5217777755555555,35.2272086,-80.8430827
Charlottesville,Charlottesville,VA,3.899,38.029306,-78.4766781
Charlton,Charlton,MA,3.909,42.1340806,-71.9698085
Chatfield,Chatfield,MN,3.48233333,43.8446296,-92.1880907
Chatsworth,Chatsworth,GA,3.499,34.7665942,-84.7698842
Chattanooga,Chattanooga,TN,2.96629166375,35.0457219,-85.3094883
Checotah,Checotah,OK,3.304,35.4700917,-95.5230691
Chehalis,Chehalis,WA,4.444000000000001,46.6599653,-122.963432
Cherokee,Cherokee,OK,3.269,35.9158661,-94.9950063
Cherry Hill,Cherry Hill,NJ,3.899,39.9348351,-75.0307264
Cherry Valley,Cherry Valley,IL,3.699,42.2392959,-88.9597115
Cherryvale,Cherryvale,KS,3.23233333,37.270344,-95.5524788
Chesapeake,Chesapeake,VA,3.5001111066666666,36.7168315,-76.2494453
Chesnee,Chesnee,SC,3.199,35.1484549,-81.8609371
Chester,Chester,VA,3.500666665,37.3489475,-77.438379
Chester,Chester,WV,3.799,40.6131203,-80.5628478
Chesterfield,Chesterfield,VA,3.699,37.3859982,-77.578509
Chesterton,Chesterton,IN,3.8256666666666668,41.6107243,-87.0522661
Cheyenne,Cheyenne,WY,3.5831666650000003,41.139981,-104.820246
Chicago Heights,Chicago Heights,IL,3.499,41.5062834,-87.6357079
Chicago,Chicago,IL,3.5589999999999997,41.8755616,-87.6244212
Chickasha,Chickasha,OK,3.1489999949999996,35.0512159,-97.9370036
Chicopee,Chicopee,MA,3.509,42.1487691,-72.6071119
Chiefland,Chiefland,FL,3.58233333,29.4749586,-82.8591997
Childersburg,Childersburg,AL,3.899,33.2781686,-86.3549774
Childress,Childress,TX,3.35733333,34.5196569,-100.2067656
Chillicothe,Chillicothe,MO,3.289,39.7948749,-93.5532779
Chillicothe,Chillicothe,OH,3.799,39.3331197,-82.9824019
Chillicothe,Chillicothe,TX,2.89566666,34.2537085,-99.5111446
Chilliwack,Chilliwack,BC,4.4936553925,29.5085103,-98.6581942
Chilton,Chilton,WI,3.36566666,44.028944,-88.1628151
Chinook,Chinook,MT,3.629,48.590132,-109.231823
Chippewa Falls,Chippewa Falls,WI,3.39983333,44.9371325,-91.3932118
Chisago City,Chisago City,MN,3.32733333,45.3735757,-92.8899376
Chocowinity,Chocowinity,NC,3.13233333,35.5125955,-77.1009232
Choctaw,Choctaw,OK,3.118166665,34.0246234,-95.52055
Chouteau,Chouteau,OK,3.29066666,36.1859301,-95.3430239
Christiana,Christiana,TN,3.29733333,35.7100099,-86.3993653
Christiansburg,Christiansburg,VA,3.799,37.1298517,-80.4089389
Cicero,Cicero,IL,3.6015,41.8455398,-87.7540199
Cicero,Cicero,IN,3.889,40.1323222,-86.0137897
Cincinnati,Cincinnati,OH,3.385666665,39.1012809,-84.5127405
Circle Pines,Circle Pines,MN,3.549,45.144882,-93.1553635
Circleville,Circleville,OH,3.794,39.600618,-82.9460133
Cisco,Cisco,TX,3.08483333,32.3881293,-98.9793386
Clairton,Clairton,PA,3.92566666,40.2922938,-79.8817181
Clanton,Clanton,AL,3.27233333,32.8392013,-86.6309229
Clara City,Clara City,MN,3.33233333,44.9549593,-95.3664045
Clare,Clare,MI,3.294,43.9688673,-84.8505091
Clarence,Clarence,IA,3.399,41.8881899,-91.0558524
Clarendon,Clarendon,TX,2.929,34.9359346,-100.8905829
Clarkesville,Clarkesville,GA,3.439,34.6125971,-83.5248933
Clarksville,Clarksville,AR,3.318166665,35.4713108,-93.4664819
Clarksville,Clarksville,TN,3.1499999979999997,36.5277607,-87.3588703
Claude,Claude,TX,2.929,35.1081103,-101.362741
Clay Center,Clay Center,KS,2.97233333,39.376941,-97.124743
Claypool,Claypool,AZ,3.849,33.4064295,-110.8430678
Claysburg,Claysburg,PA,3.644,40.289618,-78.4471366
Clayton,Clayton,IN,3.939,39.6892129,-86.5224984
Clayton,Clayton,NM,3.3064999999999998,36.4507836,-103.184797
Clear Brook,Clear Brook,VA,3.629,39.2564912,-78.096111
Clear Lake,Clear Lake,IA,3.395666665,43.1370751,-93.3813637
Clearfield,Clearfield,PA,3.899,40.9908706,-78.4457422
Clearfield,Clearfield,UT,3.33566666,41.1135837,-112.0244841
Clearwater,Clearwater,FL,3.37733333,27.9658533,-82.8001026
Clearwater,Clearwater,MN,3.23233333,47.5643825,-95.3747844
Clementon,Clementon,NJ,3.199,39.8115033,-74.9829443
Cleveland,Cleveland,MS,3.18233333,33.7440023,-90.7248187
Cleveland,Cleveland,OH,3.78233333,41.4996574,-81.6936772
Cleveland,Cleveland,TN,3.449,35.1595182,-84.8766115
Clifton Park,Clifton Park,NY,3.899,42.8630374,-73.7747623
Clifton,Clifton,TX,2.969,31.7800712,-97.5793301
Clines Corners,Clines Corners,NM,3.41566666,35.0094982,-105.66918
Clint,Clint,TX,2.80233333,31.5900742,-106.227871
Clinton,Clinton,AR,3.239,35.5928879,-92.4573348
Clinton,Clinton,IA,3.624,41.9054695,-90.5599971
Clinton,Clinton,MD,3.899,38.7522607,-76.8969155
Clinton,Clinton,MO,3.399,39.5975986,-94.4184896
Clinton,Clinton,NC,3.649,34.9979453,-78.3233325
Clinton,Clinton,NJ,3.359,40.6362878,-74.9116603
Clinton,Clinton,OK,3.14011111,35.5156056,-98.9673069
Clinton,Clinton,SC,3.099,34.4726277,-81.8806562
Clinton,Clinton,TN,2.98233333,36.1034126,-84.1318632
Clintonville,Clintonville,WI,3.559,44.6205348,-88.7623227
Clive,Clive,IA,3.34066666,41.6096559,-93.7754644
Cloquet,Cloquet,MN,3.319,46.7217279,-92.4613669
Cloverdale,Cloverdale,IN,3.699,39.5147682,-86.7938969
Clovis,Clovis,NM,4.084,34.405472,-103.2050709
Clyde,Clyde,OH,3.4963333320000003,41.3040468,-82.9750686
Clyde,Clyde,TX,2.89483333,32.4059605,-99.4936912
Coachella,Coachella,CA,3.9539999999999997,33.6794956,-116.17628
Cochrane,Cochrane,ON,3.7049765975,41.0832496,-85.1224085
Cochranton,Cochranton,PA,3.81566666,41.5200534,-80.0483929
Cocoa,Cocoa,FL,3.59122222,28.3556635,-80.7325345
Coffeyville,Coffeyville,KS,3.214,37.0372999,-95.6163634
Cohasset,Cohasset,MN,3.449,47.263556,-93.620215
Cokato,Cokato,MN,3.474,45.075043,-94.1903675
Cokeville,Cokeville,WY,3.899,42.0848242,-110.9566093
Colby,Colby,KS,3.484416665,39.3959655,-101.0526881
Coldwater,Coldwater,MS,3.099,34.6917684,-89.9773124
Coleman,Coleman,TX,3.159,31.7766863,-99.4461098
Colfax,Colfax,IA,3.11011111,41.6777241,-93.2452335
Colfax,Colfax,NC,2.97011111,36.1126365,-80.0144842
Colgate,Colgate,WI,3.24733333,43.1928301,-88.2067737
Collins,Collins,MO,3.49566666,37.8893585,-93.6198941
Collins,Collins,MS,3.879,31.6457944,-89.5553297
Colman,Colman,SD,3.129,43.982472,-96.814497
Coloma,Coloma,WI,3.18233333,44.0344373,-89.5223925
Colonial Heights,Colonial Heights,VA,3.654,37.2555718,-77.4112016
Colorado City,Colorado City,CO,3.349,37.9416455,-104.8516727
Colorado City,Colorado City,TX,2.9223333300000003,32.3930337,-100.86351
Colorado Springs,Colorado Springs,CO,3.3513333320000003,38.8339578,-104.825348
Columbia Falls,Columbia Falls,MT,3.649,48.3697168,-114.191582
Columbia,Columbia,KY,3.159,37.1028271,-85.3060432
Columbia,Columbia,MO,3.3731666650000003,38.951883,-92.3337366
Columbia,Columbia,MS,3.33233333,31.2518582,-89.8353099
Columbia,Columbia,NC,3.523,35.9176633,-76.2521521
Columbia,Columbia,NJ,3.3340000000000005,40.9257935,-75.0941913
Columbia,Columbia,SC,3.323999998,34.000754,-81.0352313
Columbia,Columbia,TN,3.574,35.6148165,-87.0338464
Columbus,Columbus,GA,3.309,32.4610708,-84.9880449
Columbus,Columbus,MS,3.13233333,33.4956744,-88.4272627
Columbus,Columbus,MT,3.58066666,45.6366114,-109.252154
Columbus,Columbus,NE,3.1656666666666666,41.4292988,-97.3581439
Columbus,Columbus,OH,3.5014999966666664,39.9622601,-83.0007065
Columbus,Columbus,WI,3.119,43.3392616,-89.0157723
Comanche,Comanche,TX,3.160666665,31.9130171,-98.527388
Combes,Combes,TX,2.980666665,26.2486851,-97.7338816
Combined Locks,Combined Locks,WI,3.549,44.2658205,-88.314273
Comfort,Comfort,TX,3.088999995,29.967715,-98.9050337
Commerce City,Commerce City,CO,3.46483333,39.8083196,-104.9338675
Commerce,Commerce,GA,3.2131666599999997,34.203997,-83.4571058
Como,Como,MS,3.079,34.5112588,-89.9399403
Concord,Concord,NH,3.659,43.207178,-71.537476
Concord,Concord,ON,3.415996091666667,40.2933697,-86.8375069
Concordia,Concordia,KS,2.91233333,39.571543,-97.661141
Concordia,Concordia,MO,3.22566666,38.9824542,-93.5685013
Conley,Conley,GA,3.999,33.635655,-84.3293733
Conneaut,Conneaut,OH,3.604,41.9440977,-80.5561011
Conover,Conover,NC,3.699,35.7065004,-81.2184383
Conrad,Conrad,MT,3.599,48.170251,-111.943019
Convent,Convent,LA,3.399,30.0205669,-90.8297092
Converse,Converse,TX,2.9406666599999998,29.5180081,-98.3161241
Conway,Conway,AR,3.215666665,35.0891932,-92.4398402
Conway,Conway,SC,3.112,33.8360035,-79.0478143
Cookeville,Cookeville,TN,3.1534444433333335,36.1623886,-85.4997057
Coolville,Coolville,OH,3.35733333,39.2217427,-81.7973557
Coopersburg,Coopersburg,PA,3.759,40.51146,-75.3903376
Coopersville,Coopersville,MI,3.5490000000000004,43.0639112,-85.9347667
Copan,Copan,OK,3.119,36.8975794,-95.9260927
Copiague,Copiague,NY,3.419,40.6728425,-73.3947639
Coquitlam,Coquitlam,BC,4.58192127,48.937065,-122.7855715
Coralville,Coralville,IA,3.294,41.6759977,-91.580705
Corbin,Corbin,KY,3.4315,36.9486986,-84.0968761
Cordele,Cordele,GA,3.1916666640000004,31.9691606,-83.782718
Corfu,Corfu,NY,3.879,42.9600595,-78.4055767
Corinna,Corinna,ME,3.93233333,44.9210182,-69.2612866
Corinne,Corinne,UT,3.419,41.5498576,-112.110716
Corinth,Corinth,ME,3.93233333,45.0037427,-69.0234445
Corinth,Corinth,MS,3.0995555533333334,34.9343599,-88.5223353
Cornersville,Cornersville,TN,3.799,35.3614649,-86.8397237
Corning,Corning,AR,3.28233333,36.4092192,-90.5831267
Corpus Christi,Corpus Christi,TX,3.1095555533333332,27.7635302,-97.4033191
Correctionville,Correctionville,IA,3.559,42.4749887,-95.785565
Corrigan,Corrigan,TX,2.949,30.9968565,-94.8271527
Corsicana,Corsicana,TX,2.945666665,32.0938236,-96.464675
Cortez,Cortez,CO,3.448999995,37.3494528,-108.584073
Coshocton,Coshocton,OH,3.299,40.2905684,-81.9271441
Cottage Grove,Cottage Grove,WI,3.4673333299999998,43.0704473,-89.1980154
Cottondale,Cottondale,AL,2.93733333,33.1998045,-87.4530148
Cottondale,Cottondale,FL,3.5709999999999997,30.7971363,-85.3765965
Cotulla,Cotulla,TX,3.5090000000000003,28.4358692,-99.2350791
Coudersport,Coudersport,PA,3.699,41.7728108,-78.0192691
Council Bluffs,Council Bluffs,IA,3.672333332,41.258841,-95.8519484
Council,Council,ID,3.589,44.7298876,-116.438198
Courtland,Courtland,AL,3.399,34.6689794,-87.3094649
Coushatta,Coushatta,LA,3.15566666,32.0148834,-93.3421165
Covington,Covington,IN,3.26233333,40.1370345,-87.3970886
Covington,Covington,VA,3.649,37.7934528,-79.9939484
Cowpens,Cowpens,SC,3.399,35.0167918,-81.8039916
Cozad,Cozad,NE,3.03233333,40.8595822,-99.9858546
Craig,Craig,CO,3.459,40.5152491,-107.5464541
Cranbrook,Cranbrook,BC,4.845609232222222,40.0254784,-83.0418778
Cranbury,Cranbury,NJ,3.52733333,40.3133907,-74.5201927
Crane,Crane,TX,3.88566666,31.4486118,-102.5163544
Crawfordsville,Crawfordsville,IN,3.7439999975,40.0408627,-86.8997385
Crawfordville,Crawfordville,GA,3.499,33.5539938,-82.8961899
Creedmoor,Creedmoor,NC,3.999,36.122741,-78.6862272
Creola,Creola,AL,2.949,30.8918509,-88.0397213
Crescent,Crescent,PA,3.799,39.8962492,-75.175164
Cresco,Cresco,IA,3.524,43.3736148,-92.1161444
Crest Hill,Crest Hill,IL,3.3289999999999997,41.554753,-88.0986709
Creston,Creston,BC,5.153236148333334,41.0585878,-94.361397
Creston,Creston,IA,3.349,41.0585878,-94.361397
Crete,Crete,IL,3.499,41.4445334,-87.6313829
Crete,Crete,NE,3.45733333,40.6256594,-96.9613881
Crivitz,Crivitz,WI,3.304,45.2323813,-88.0043302
Crook,Crook,CO,3.38233333,40.8578024,-102.8011867
Cross Junction,Cross Junction,VA,3.33233333,39.3203785,-78.2933382
Cross Plains,Cross Plains,TN,2.949,36.5486597,-86.6961102
Cross Plains,Cross Plains,TX,3.159,32.1262459,-99.1654444
Crossville,Crossville,TN,3.11455555,35.949684,-85.0274835
Crowell,Crowell,TX,3.199,33.9872886,-99.7225904
Crowley,Crowley,LA,3.109,30.2140928,-92.3745761
Croydon,Croydon,PA,3.659,40.0894885,-74.8980805
Crump,Crump,TN,3.099,35.2217482,-88.3180946
Crystal Lake,Crystal Lake,IL,3.474,42.2411344,-88.3161965
Cuba,Cuba,MO,3.26566666,38.063021,-91.4032473
Cuero,Cuero,TX,3.099,29.0938036,-97.2900564
Cullman,Cullman,AL,3.905666666666667,34.1335332,-86.8779268
Culpeper,Culpeper,VA,3.799,38.4733823,-77.9961275
Cumberland City,Cumberland City,TN,3.564,36.3933859,-87.6364056
Cumberland,Cumberland,MD,4.249,39.6526498,-78.762383
Cumberland,Cumberland,WI,3.624,45.5332856,-92.0214764
Cunningham,Cunningham,KS,3.65733333,37.6439067,-98.4311883
Curtis Bay,Curtis Bay,MD,3.499,39.2252188,-76.5900312
Curtiss,Curtiss,WI,3.46233333,44.9537591,-90.4342385
Cusseta,Cusseta,AL,2.999,32.7848521,-85.3057779
Cusseta,Cusseta,GA,3.199,32.3054268,-84.7727027
Cut Off,Cut Off,LA,3.499,29.513768,-90.3239092
Cuthbert,Cuthbert,GA,3.699,31.7712748,-84.7893658
DUNDAS,DUNDAS,MN,3.499,44.4294359,-93.2020856
Dacula,Dacula,GA,3.32066666,33.9887165,-83.8979573
Dade City,Dade City,FL,3.33233333,28.3647248,-82.1959178
Daingerfield,Daingerfield,TX,3.109,33.0318031,-94.7219895
Dakota,Dakota,MN,3.474,44.666655,-93.044911
Daleville,Daleville,AL,3.399,31.3101719,-85.7129908
Daleville,Daleville,IN,3.5909999999999997,40.1211546,-85.5580301
